Country,State,Date,Casos,Muertes,popData2020
Europe,Spain,10/01/2021,2037,48,47332614
Europe,Spain,30/09/2021,2400,18,47332614
Europe,Spain,29/09/2021,2761,39,47332614
Europe,Spain,28/09/2021,2290,60,47332614
Europe,Spain,27/09/2021,5039,69,47332614
Europe,Spain,26/09/2021,0,0,47332614
Europe,Spain,25/09/2021,0,0,47332614
Europe,Spain,24/09/2021,2746,44,47332614
Europe,Spain,23/09/2021,3031,100,47332614
Europe,Spain,22/09/2021,2840,102,47332614
Europe,Spain,21/09/2021,2450,82,47332614
Europe,Spain,20/09/2021,5988,118,47332614
Europe,Spain,19/09/2021,0,0,47332614
Europe,Spain,18/09/2021,0,0,47332614
Europe,Spain,17/09/2021,3222,44,47332614
Europe,Spain,16/09/2021,4075,101,47332614
Europe,Spain,15/09/2021,3723,90,47332614
Europe,Spain,14/09/2021,3261,155,47332614
Europe,Spain,13/09/2021,7804,103,47332614
Europe,Spain,09/12/2021,0,0,47332614
Europe,Spain,09/11/2021,0,0,47332614
Europe,Spain,09/10/2021,4440,72,47332614
Europe,Spain,09/09/2021,4763,71,47332614
Europe,Spain,09/08/2021,5618,81,47332614
Europe,Spain,09/07/2021,5246,138,47332614
Europe,Spain,09/06/2021,9639,133,47332614
Europe,Spain,09/05/2021,0,0,47332614
Europe,Spain,09/04/2021,0,0,47332614
Europe,Spain,09/03/2021,6311,155,47332614
Europe,Spain,09/02/2021,9561,168,47332614
Europe,Spain,09/01/2021,6818,132,47332614
Europe,Spain,31/08/2021,7767,194,47332614
Europe,Spain,30/08/2021,15489,146,47332614
Europe,Spain,29/08/2021,0,0,47332614
Europe,Spain,28/08/2021,0,0,47332614
Europe,Spain,27/08/2021,9489,139,47332614
Europe,Spain,26/08/2021,7115,171,47332614
Europe,Spain,25/08/2021,10781,163,47332614
Europe,Spain,24/08/2021,10072,190,47332614
Europe,Spain,23/08/2021,23899,201,47332614
Europe,Spain,22/08/2021,0,0,47332614
Europe,Spain,21/08/2021,0,0,47332614
Europe,Spain,20/08/2021,12450,132,47332614
Europe,Spain,19/08/2021,12445,121,47332614
Europe,Spain,18/08/2021,11956,144,47332614
Europe,Spain,17/08/2021,14336,144,47332614
Europe,Spain,16/08/2021,25726,125,47332614
Europe,Spain,15/08/2021,0,0,47332614
Europe,Spain,14/08/2021,0,0,47332614
Europe,Spain,13/08/2021,15657,63,47332614
Europe,Spain,08/12/2021,17410,87,47332614
Europe,Spain,08/11/2021,17023,93,47332614
Europe,Spain,08/10/2021,15680,102,47332614
Europe,Spain,08/09/2021,39638,119,47332614
Europe,Spain,08/08/2021,0,0,47332614
Europe,Spain,08/07/2021,0,0,47332614
Europe,Spain,08/06/2021,21561,75,47332614
Europe,Spain,08/05/2021,21387,87,47332614
Europe,Spain,08/04/2021,21874,71,47332614
Europe,Spain,08/03/2021,20327,130,47332614
Europe,Spain,08/02/2021,55939,157,47332614
Europe,Spain,08/01/2021,0,0,47332614
Europe,Spain,31/07/2021,0,0,47332614
Europe,Spain,30/07/2021,24753,44,47332614
Europe,Spain,29/07/2021,26689,46,47332614
Europe,Spain,28/07/2021,27149,73,47332614
Europe,Spain,27/07/2021,26399,55,47332614
Europe,Spain,26/07/2021,61625,47,47332614
Europe,Spain,25/07/2021,0,0,47332614
Europe,Spain,24/07/2021,0,0,47332614
Europe,Spain,23/07/2021,31171,27,47332614
Europe,Spain,22/07/2021,29535,28,47332614
Europe,Spain,21/07/2021,30587,18,47332614
Europe,Spain,20/07/2021,27286,29,47332614
Europe,Spain,19/07/2021,61628,23,47332614
Europe,Spain,18/07/2021,0,0,47332614
Europe,Spain,17/07/2021,0,0,47332614
Europe,Spain,16/07/2021,31060,12,47332614
Europe,Spain,15/07/2021,27688,41,47332614
Europe,Spain,14/07/2021,26390,10,47332614
Europe,Spain,13/07/2021,43960,13,47332614
Europe,Spain,07/12/2021,33932,17,47332614
Europe,Spain,07/11/2021,0,0,47332614
Europe,Spain,07/10/2021,0,0,47332614
Europe,Spain,07/09/2021,21879,6,47332614
Europe,Spain,07/08/2021,17317,28,47332614
Europe,Spain,07/07/2021,17384,17,47332614
Europe,Spain,07/06/2021,14137,18,47332614
Europe,Spain,07/05/2021,32607,23,47332614
Europe,Spain,07/04/2021,0,0,47332614
Europe,Spain,07/03/2021,0,0,47332614
Europe,Spain,07/02/2021,12563,28,47332614
Europe,Spain,07/01/2021,12345,8,47332614
Europe,Spain,30/06/2021,9227,46,47332614
Europe,Spain,29/06/2021,7091,40,47332614
Europe,Spain,28/06/2021,10179,10,47332614
Europe,Spain,27/06/2021,0,0,47332614
Europe,Spain,26/06/2021,0,0,47332614
Europe,Spain,25/06/2021,4924,13,47332614
Europe,Spain,24/06/2021,4507,18,47332614
Europe,Spain,23/06/2021,4341,29,47332614
Europe,Spain,22/06/2021,4040,30,47332614
Europe,Spain,21/06/2021,7209,37,47332614
Europe,Spain,20/06/2021,0,0,47332614
Europe,Spain,19/06/2021,0,0,47332614
Europe,Spain,18/06/2021,4214,18,47332614
Europe,Spain,17/06/2021,4197,19,47332614
Europe,Spain,16/06/2021,3832,36,47332614
Europe,Spain,15/06/2021,3432,62,47332614
Europe,Spain,14/06/2021,8167,16,47332614
Europe,Spain,13/06/2021,0,0,47332614
Europe,Spain,06/12/2021,0,0,47332614
Europe,Spain,06/11/2021,4142,36,47332614
Europe,Spain,06/10/2021,14004,133,47332614
Europe,Spain,06/09/2021,4427,23,47332614
Europe,Spain,06/08/2021,3504,73,47332614
Europe,Spain,06/07/2021,9536,40,47332614
Europe,Spain,06/06/2021,0,0,47332614
Europe,Spain,06/05/2021,0,0,47332614
Europe,Spain,06/04/2021,4975,97,47332614
Europe,Spain,06/03/2021,5250,50,47332614
Europe,Spain,06/02/2021,4984,66,47332614
Europe,Spain,06/01/2021,4388,30,47332614
Europe,Spain,31/05/2021,9732,48,47332614
Europe,Spain,30/05/2021,0,0,47332614
Europe,Spain,29/05/2021,0,0,47332614
Europe,Spain,28/05/2021,5482,17,47332614
Europe,Spain,27/05/2021,5290,33,47332614
Europe,Spain,26/05/2021,5007,54,47332614
Europe,Spain,25/05/2021,5359,90,47332614
Europe,Spain,24/05/2021,11067,91,47332614
Europe,Spain,23/05/2021,0,0,47332614
Europe,Spain,22/05/2021,0,0,47332614
Europe,Spain,21/05/2021,4792,19,47332614
Europe,Spain,20/05/2021,5733,33,47332614
Europe,Spain,19/05/2021,6080,66,47332614
Europe,Spain,18/05/2021,3988,70,47332614
Europe,Spain,17/05/2021,11061,93,47332614
Europe,Spain,16/05/2021,0,0,47332614
Europe,Spain,15/05/2021,0,0,47332614
Europe,Spain,14/05/2021,6347,58,47332614
Europe,Spain,13/05/2021,5701,73,47332614
Europe,Spain,05/12/2021,6418,108,47332614
Europe,Spain,05/11/2021,4941,205,47332614
Europe,Spain,05/10/2021,13984,103,47332614
Europe,Spain,05/09/2021,0,0,47332614
Europe,Spain,05/08/2021,0,0,47332614
Europe,Spain,05/07/2021,8186,66,47332614
Europe,Spain,05/06/2021,7960,160,47332614
Europe,Spain,05/05/2021,6317,167,47332614
Europe,Spain,05/04/2021,4515,106,47332614
Europe,Spain,05/03/2021,16353,77,47332614
Europe,Spain,05/02/2021,0,0,47332614
Europe,Spain,05/01/2021,0,0,47332614
Europe,Spain,30/04/2021,9135,136,47332614
Europe,Spain,29/04/2021,10143,137,47332614
Europe,Spain,28/04/2021,8665,88,47332614
Europe,Spain,27/04/2021,7665,117,47332614
Europe,Spain,26/04/2021,19852,147,47332614
Europe,Spain,25/04/2021,0,0,47332614
Europe,Spain,24/04/2021,0,0,47332614
Europe,Spain,23/04/2021,11731,95,47332614
Europe,Spain,22/04/2021,10814,132,47332614
Europe,Spain,21/04/2021,10232,148,47332614
Europe,Spain,20/04/2021,7486,114,47332614
Europe,Spain,19/04/2021,21071,121,47332614
Europe,Spain,18/04/2021,0,0,47332614
Europe,Spain,17/04/2021,0,0,47332614
Europe,Spain,16/04/2021,10598,99,47332614
Europe,Spain,15/04/2021,9663,126,47332614
Europe,Spain,14/04/2021,10474,131,47332614
Europe,Spain,13/04/2021,6292,100,47332614
Europe,Spain,04/12/2021,22744,197,47332614
Europe,Spain,04/11/2021,0,0,47332614
Europe,Spain,04/10/2021,0,0,47332614
Europe,Spain,04/09/2021,10875,149,47332614
Europe,Spain,04/08/2021,9901,142,47332614
Europe,Spain,04/07/2021,8788,126,47332614
Europe,Spain,04/06/2021,6623,128,47332614
Europe,Spain,04/05/2021,10360,85,47332614
Europe,Spain,04/04/2021,0,0,47332614
Europe,Spain,04/03/2021,9571,157,47332614
Europe,Spain,04/02/2021,0,0,47332614
Europe,Spain,04/01/2021,7041,82,47332614
Europe,Spain,31/03/2021,8534,154,47332614
Europe,Spain,30/03/2021,4994,106,47332614
Europe,Spain,29/03/2021,15501,189,47332614
Europe,Spain,28/03/2021,0,0,47332614
Europe,Spain,27/03/2021,0,0,47332614
Europe,Spain,26/03/2021,7586,590,47332614
Europe,Spain,25/03/2021,6393,356,47332614
Europe,Spain,24/03/2021,7026,320,47332614
Europe,Spain,23/03/2021,5516,201,47332614
Europe,Spain,22/03/2021,16471,633,47332614
Europe,Spain,21/03/2021,0,0,47332614
Europe,Spain,20/03/2021,0,0,47332614
Europe,Spain,19/03/2021,0,0,47332614
Europe,Spain,18/03/2021,6216,117,47332614
Europe,Spain,17/03/2021,6092,228,47332614
Europe,Spain,16/03/2021,4962,141,47332614
Europe,Spain,15/03/2021,11358,166,47332614
Europe,Spain,14/03/2021,0,0,47332614
Europe,Spain,13/03/2021,0,0,47332614
Europe,Spain,03/12/2021,5348,173,47332614
Europe,Spain,03/11/2021,6255,124,47332614
Europe,Spain,03/10/2021,7163,234,47332614
Europe,Spain,03/09/2021,3968,291,47332614
Europe,Spain,03/08/2021,11958,298,47332614
Europe,Spain,03/07/2021,0,0,47332614
Europe,Spain,03/06/2021,0,0,47332614
Europe,Spain,03/05/2021,6654,637,47332614
Europe,Spain,03/04/2021,6037,254,47332614
Europe,Spain,03/03/2021,6137,446,47332614
Europe,Spain,03/02/2021,4517,192,47332614
Europe,Spain,03/01/2021,15978,467,47332614
Europe,Spain,28/02/2021,3109689,69142,47332614
Europe,Sweden,01/07/2022,0,0,10327589
Europe,Sweden,01/06/2022,0,0,10327589
Europe,Sweden,01/05/2022,0,0,10327589
Europe,Sweden,01/04/2022,17320,0,10327589
Europe,Sweden,01/03/2022,84619,62,10327589
Europe,Sweden,22/12/2021,5129,3,10327589
Europe,Sweden,21/12/2021,4697,6,10327589
Europe,Sweden,20/12/2021,3055,7,10327589
Europe,Sweden,19/12/2021,2030,5,10327589
Europe,Sweden,18/12/2021,3413,10,10327589
Europe,Sweden,17/12/2021,4191,7,10327589
Europe,Sweden,16/12/2021,4119,9,10327589
Europe,Sweden,15/12/2021,4009,5,10327589
Europe,Sweden,14/12/2021,4064,3,10327589
Europe,Sweden,13/12/2021,2712,5,10327589
Europe,Sweden,12/12/2021,1475,3,10327589
Europe,Sweden,12/11/2021,2395,7,10327589
Europe,Sweden,12/10/2021,2866,3,10327589
Europe,Sweden,12/09/2021,3072,6,10327589
Europe,Sweden,12/08/2021,3254,4,10327589
Europe,Sweden,12/07/2021,3334,8,10327589
Europe,Sweden,12/06/2021,2254,5,10327589
Europe,Sweden,12/05/2021,927,6,10327589
Europe,Sweden,12/04/2021,2084,4,10327589
Europe,Sweden,12/03/2021,2154,2,10327589
Europe,Sweden,12/02/2021,2207,4,10327589
Europe,Sweden,12/01/2021,2424,2,10327589
Europe,Sweden,30/11/2021,2657,5,10327589
Europe,Sweden,29/11/2021,1347,6,10327589
Europe,Sweden,28/11/2021,880,2,10327589
Europe,Sweden,27/11/2021,1759,2,10327589
Europe,Sweden,26/11/2021,2025,2,10327589
Europe,Sweden,25/11/2021,2114,0,10327589
Europe,Sweden,24/11/2021,2107,2,10327589
Europe,Sweden,23/11/2021,2077,4,10327589
Europe,Sweden,22/11/2021,952,3,10327589
Europe,Sweden,21/11/2021,482,3,10327589
Europe,Sweden,20/11/2021,1092,2,10327589
Europe,Sweden,19/11/2021,1314,6,10327589
Europe,Sweden,18/11/2021,1130,4,10327589
Europe,Sweden,17/11/2021,1206,3,10327589
Europe,Sweden,16/11/2021,1296,5,10327589
Europe,Sweden,15/11/2021,574,6,10327589
Europe,Sweden,14/11/2021,311,3,10327589
Europe,Sweden,13/11/2021,829,2,10327589
Europe,Sweden,11/12/2021,911,6,10327589
Europe,Sweden,11/11/2021,925,8,10327589
Europe,Sweden,11/10/2021,1020,2,10327589
Europe,Sweden,11/09/2021,1321,8,10327589
Europe,Sweden,11/08/2021,503,2,10327589
Europe,Sweden,11/07/2021,278,2,10327589
Europe,Sweden,11/06/2021,597,8,10327589
Europe,Sweden,11/05/2021,731,4,10327589
Europe,Sweden,11/04/2021,826,2,10327589
Europe,Sweden,11/03/2021,837,10,10327589
Europe,Sweden,11/02/2021,1162,5,10327589
Europe,Sweden,11/01/2021,629,2,10327589
Europe,Sweden,31/10/2021,301,4,10327589
Europe,Sweden,30/10/2021,861,2,10327589
Europe,Sweden,29/10/2021,977,4,10327589
Europe,Sweden,28/10/2021,1079,6,10327589
Europe,Sweden,27/10/2021,891,4,10327589
Europe,Sweden,26/10/2021,1262,4,10327589
Europe,Sweden,25/10/2021,540,6,10327589
Europe,Sweden,24/10/2021,319,1,10327589
Europe,Sweden,23/10/2021,525,3,10327589
Europe,Sweden,22/10/2021,889,3,10327589
Europe,Sweden,21/10/2021,777,4,10327589
Europe,Sweden,20/10/2021,786,3,10327589
Europe,Sweden,19/10/2021,818,3,10327589
Europe,Sweden,18/10/2021,1078,5,10327589
Europe,Sweden,17/10/2021,0,5,10327589
Europe,Sweden,16/10/2021,14,6,10327589
Europe,Sweden,15/10/2021,565,1,10327589
Europe,Sweden,14/10/2021,668,4,10327589
Europe,Sweden,13/10/2021,796,7,10327589
Europe,Sweden,10/12/2021,905,4,10327589
Europe,Sweden,10/11/2021,1120,5,10327589
Europe,Sweden,10/10/2021,9,5,10327589
Europe,Sweden,10/09/2021,16,6,10327589
Europe,Sweden,10/08/2021,599,8,10327589
Europe,Sweden,10/07/2021,742,8,10327589
Europe,Sweden,10/06/2021,842,11,10327589
Europe,Sweden,10/05/2021,738,6,10327589
Europe,Sweden,10/04/2021,1192,5,10327589
Europe,Sweden,10/03/2021,0,9,10327589
Europe,Sweden,10/02/2021,2,6,10327589
Europe,Sweden,10/01/2021,698,5,10327589
Europe,Sweden,30/09/2021,766,5,10327589
Europe,Sweden,29/09/2021,852,7,10327589
Europe,Sweden,28/09/2021,845,4,10327589
Europe,Sweden,27/09/2021,1069,3,10327589
Europe,Sweden,26/09/2021,6,6,10327589
Europe,Sweden,25/09/2021,1,4,10327589
Europe,Sweden,24/09/2021,715,6,10327589
Europe,Sweden,23/09/2021,771,6,10327589
Europe,Sweden,22/09/2021,741,10,10327589
Europe,Sweden,21/09/2021,891,7,10327589
Europe,Sweden,20/09/2021,1178,4,10327589
Europe,Sweden,19/09/2021,0,6,10327589
Europe,Sweden,18/09/2021,1,3,10327589
Europe,Sweden,17/09/2021,830,7,10327589
Europe,Sweden,16/09/2021,994,12,10327589
Europe,Sweden,15/09/2021,1185,8,10327589
Europe,Sweden,14/09/2021,1114,7,10327589
Europe,Sweden,13/09/2021,2137,8,10327589
Europe,Sweden,09/12/2021,0,8,10327589
Europe,Sweden,09/11/2021,2,4,10327589
Europe,Sweden,09/10/2021,1515,11,10327589
Europe,Sweden,09/09/2021,1479,8,10327589
Europe,Sweden,09/08/2021,1395,10,10327589
Europe,Sweden,09/07/2021,1399,4,10327589
Europe,Sweden,09/06/2021,2179,4,10327589
Europe,Sweden,09/05/2021,10,6,10327589
Europe,Sweden,09/04/2021,1,3,10327589
Europe,Sweden,09/03/2021,1323,3,10327589
Europe,Sweden,09/02/2021,1425,6,10327589
Europe,Sweden,09/01/2021,1103,2,10327589
Europe,Sweden,31/08/2021,1022,2,10327589
Europe,Sweden,30/08/2021,2354,3,10327589
Europe,Sweden,29/08/2021,5,5,10327589
Europe,Sweden,28/08/2021,3,1,10327589
Europe,Sweden,27/08/2021,917,0,10327589
Europe,Sweden,26/08/2021,1271,1,10327589
Europe,Sweden,25/08/2021,1515,3,10327589
Europe,Sweden,24/08/2021,1270,5,10327589
Europe,Sweden,23/08/2021,1708,5,10327589
Europe,Sweden,22/08/2021,3,2,10327589
Europe,Sweden,21/08/2021,1,1,10327589
Europe,Sweden,20/08/2021,1045,2,10327589
Europe,Sweden,19/08/2021,1028,2,10327589
Europe,Sweden,18/08/2021,1276,1,10327589
Europe,Sweden,17/08/2021,1330,3,10327589
Europe,Sweden,16/08/2021,1781,0,10327589
Europe,Sweden,15/08/2021,10,1,10327589
Europe,Sweden,14/08/2021,8,1,10327589
Europe,Sweden,13/08/2021,1016,2,10327589
Europe,Sweden,08/12/2021,1040,1,10327589
Europe,Sweden,08/11/2021,1057,0,10327589
Europe,Sweden,08/10/2021,1203,1,10327589
Europe,Sweden,08/09/2021,1485,0,10327589
Europe,Sweden,08/08/2021,3,2,10327589
Europe,Sweden,08/07/2021,6,0,10327589
Europe,Sweden,08/06/2021,818,3,10327589
Europe,Sweden,08/05/2021,819,2,10327589
Europe,Sweden,08/04/2021,852,0,10327589
Europe,Sweden,08/03/2021,959,0,10327589
Europe,Sweden,08/02/2021,1151,0,10327589
Europe,Sweden,08/01/2021,1,0,10327589
Europe,Sweden,31/07/2021,4,0,10327589
Europe,Sweden,30/07/2021,686,1,10327589
Europe,Sweden,29/07/2021,621,2,10327589
Europe,Sweden,28/07/2021,656,1,10327589
Europe,Sweden,27/07/2021,653,0,10327589
Europe,Sweden,26/07/2021,839,0,10327589
Europe,Sweden,25/07/2021,2,0,10327589
Europe,Sweden,24/07/2021,11,0,10327589
Europe,Sweden,23/07/2021,445,1,10327589
Europe,Sweden,22/07/2021,477,1,10327589
Europe,Sweden,21/07/2021,582,1,10327589
Europe,Sweden,20/07/2021,517,0,10327589
Europe,Sweden,19/07/2021,628,0,10327589
Europe,Sweden,18/07/2021,6,0,10327589
Europe,Sweden,17/07/2021,11,1,10327589
Europe,Sweden,16/07/2021,337,0,10327589
Europe,Sweden,15/07/2021,366,1,10327589
Europe,Sweden,14/07/2021,350,0,10327589
Europe,Sweden,13/07/2021,370,0,10327589
Europe,Sweden,07/12/2021,443,0,10327589
Europe,Sweden,07/11/2021,0,1,10327589
Europe,Sweden,07/10/2021,7,0,10327589
Europe,Sweden,07/09/2021,228,0,10327589
Europe,Sweden,07/08/2021,237,0,10327589
Europe,Sweden,07/07/2021,258,0,10327589
Europe,Sweden,07/06/2021,369,2,10327589
Europe,Sweden,07/05/2021,415,0,10327589
Europe,Sweden,07/04/2021,2,0,10327589
Europe,Sweden,07/03/2021,3,2,10327589
Europe,Sweden,07/02/2021,326,1,10327589
Europe,Sweden,07/01/2021,284,1,10327589
Europe,Sweden,30/06/2021,560,1,10327589
Europe,Sweden,29/06/2021,251,1,10327589
Europe,Sweden,28/06/2021,444,2,10327589
Europe,Sweden,27/06/2021,8,0,10327589
Europe,Sweden,26/06/2021,8,0,10327589
Europe,Sweden,25/06/2021,31,2,10327589
Europe,Sweden,24/06/2021,373,2,10327589
Europe,Sweden,23/06/2021,379,0,10327589
Europe,Sweden,22/06/2021,506,3,10327589
Europe,Sweden,21/06/2021,678,2,10327589
Europe,Sweden,20/06/2021,1,3,10327589
Europe,Sweden,19/06/2021,19,2,10327589
Europe,Sweden,18/06/2021,601,3,10327589
Europe,Sweden,17/06/2021,2190,1,10327589
Europe,Sweden,16/06/2021,36,2,10327589
Europe,Sweden,15/06/2021,1,2,10327589
Europe,Sweden,14/06/2021,0,4,10327589
Europe,Sweden,13/06/2021,159,0,10327589
Europe,Sweden,06/12/2021,524,2,10327589
Europe,Sweden,06/11/2021,484,1,10327589
Europe,Sweden,06/10/2021,729,3,10327589
Europe,Sweden,06/09/2021,825,7,10327589
Europe,Sweden,06/08/2021,1183,4,10327589
Europe,Sweden,06/07/2021,490,5,10327589
Europe,Sweden,06/06/2021,222,3,10327589
Europe,Sweden,06/05/2021,758,3,10327589
Europe,Sweden,06/04/2021,989,14,10327589
Europe,Sweden,06/03/2021,1080,6,10327589
Europe,Sweden,06/02/2021,1364,6,10327589
Europe,Sweden,06/01/2021,2783,1,10327589
Europe,Sweden,31/05/2021,1898,6,10327589
Europe,Sweden,30/05/2021,1948,8,10327589
Europe,Sweden,29/05/2021,285,3,10327589
Europe,Sweden,28/05/2021,297,8,10327589
Europe,Sweden,27/05/2021,92,7,10327589
Europe,Sweden,26/05/2021,1418,9,10327589
Europe,Sweden,25/05/2021,2739,8,10327589
Europe,Sweden,24/05/2021,1195,4,10327589
Europe,Sweden,23/05/2021,620,11,10327589
Europe,Sweden,22/05/2021,1909,9,10327589
Europe,Sweden,21/05/2021,2317,12,10327589
Europe,Sweden,20/05/2021,3166,12,10327589
Europe,Sweden,19/05/2021,3410,7,10327589
Europe,Sweden,18/05/2021,4642,9,10327589
Europe,Sweden,17/05/2021,2105,9,10327589
Europe,Sweden,16/05/2021,1408,13,10327589
Europe,Sweden,15/05/2021,3969,12,10327589
Europe,Sweden,14/05/2021,2579,24,10327589
Europe,Sweden,13/05/2021,3918,19,10327589
Europe,Sweden,05/12/2021,5269,11,10327589
Europe,Sweden,05/11/2021,6311,10,10327589
Europe,Sweden,05/10/2021,2460,22,10327589
Europe,Sweden,05/09/2021,1657,16,10327589
Europe,Sweden,05/08/2021,4476,19,10327589
Europe,Sweden,05/07/2021,5245,13,10327589
Europe,Sweden,05/06/2021,5716,10,10327589
Europe,Sweden,05/05/2021,6482,17,10327589
Europe,Sweden,05/04/2021,7035,13,10327589
Europe,Sweden,05/03/2021,3069,19,10327589
Europe,Sweden,05/02/2021,1718,12,10327589
Europe,Sweden,05/01/2021,4753,12,10327589
Europe,Sweden,30/04/2021,5424,17,10327589
Europe,Sweden,29/04/2021,5931,19,10327589
Europe,Sweden,28/04/2021,7144,21,10327589
Europe,Sweden,27/04/2021,7267,23,10327589
Europe,Sweden,26/04/2021,3069,11,10327589
Europe,Sweden,25/04/2021,1756,20,10327589
Europe,Sweden,24/04/2021,4568,13,10327589
Europe,Sweden,23/04/2021,5501,17,10327589
Europe,Sweden,22/04/2021,6250,16,10327589
Europe,Sweden,21/04/2021,7706,24,10327589
Europe,Sweden,20/04/2021,7538,26,10327589
Europe,Sweden,19/04/2021,2713,15,10327589
Europe,Sweden,18/04/2021,2514,16,10327589
Europe,Sweden,17/04/2021,4983,20,10327589
Europe,Sweden,16/04/2021,6440,15,10327589
Europe,Sweden,15/04/2021,7665,25,10327589
Europe,Sweden,14/04/2021,7093,28,10327589
Europe,Sweden,13/04/2021,8868,21,10327589
Europe,Sweden,04/12/2021,3472,16,10327589
Europe,Sweden,04/11/2021,2390,17,10327589
Europe,Sweden,04/10/2021,5626,11,10327589
Europe,Sweden,04/09/2021,7629,24,10327589
Europe,Sweden,04/08/2021,7760,22,10327589
Europe,Sweden,04/07/2021,7824,22,10327589
Europe,Sweden,04/06/2021,6812,13,10327589
Europe,Sweden,04/05/2021,3103,24,10327589
Europe,Sweden,04/04/2021,1449,14,10327589
Europe,Sweden,04/03/2021,3403,18,10327589
Europe,Sweden,04/02/2021,6837,22,10327589
Europe,Sweden,04/01/2021,6977,25,10327589
Europe,Sweden,31/03/2021,8290,23,10327589
Europe,Sweden,30/03/2021,8468,17,10327589
Europe,Sweden,29/03/2021,2962,23,10327589
Europe,Sweden,28/03/2021,1980,17,10327589
Europe,Sweden,27/03/2021,5196,19,10327589
Europe,Sweden,26/03/2021,6294,22,10327589
Europe,Sweden,25/03/2021,6365,22,10327589
Europe,Sweden,24/03/2021,7706,16,10327589
Europe,Sweden,23/03/2021,7652,14,10327589
Europe,Sweden,22/03/2021,2687,16,10327589
Europe,Sweden,21/03/2021,1579,18,10327589
Europe,Sweden,20/03/2021,4380,25,10327589
Europe,Sweden,19/03/2021,5404,11,10327589
Europe,Sweden,18/03/2021,5736,18,10327589
Europe,Sweden,17/03/2021,6431,19,10327589
Europe,Sweden,16/03/2021,6787,15,10327589
Europe,Sweden,15/03/2021,2715,21,10327589
Europe,Sweden,14/03/2021,1039,22,10327589
Europe,Sweden,13/03/2021,3952,19,10327589
Europe,Sweden,03/12/2021,4994,19,10327589
Europe,Sweden,03/11/2021,5332,16,10327589
Europe,Sweden,03/10/2021,5328,21,10327589
Europe,Sweden,03/09/2021,5928,20,10327589
Europe,Sweden,03/08/2021,1981,24,10327589
